Part Number,Finish,Length,Units,List Price,Page Number(s)
E9-1810,,24’ - 0”,1 pc.,246,C5-5
E9-1811,,24’ - 0”,1 pc.,390,C5-4
E9-1811,,24’ - 0”,1 pc.,434,C5-4
E9-1811,,24’ - 0”,1 pc.,561,C5-4
E9-1813,,24’ - 0”,1 pc.,372,C5-4
E9-1813,,24’ - 0”,1 pc.,419,C5-4
E9-1813,,24’ - 0”,1 pc.,596,C5-4
E9-1814,,24’ - 0”,1 pc.,324,C5-5
E9-1814,,24’ - 0”,1 pc.,369,C5-5
E9-1814,,24’ - 0”,1 pc.,519,C5-5
E9-1816,,24’ - 0”,1 pc.,266,C5-5
E9-1816,,24’ - 0”,1 pc.,312,C5-5
E9-1816,,24’ - 0”,1 pc.,473,C5-5
E9-1817,,24’ - 0”,1 pc.,260,C5-5
E9-1817,,24’ - 0”,1 pc.,305,C5-5
E9-1817,,24’ - 0”,1 pc.,375,C5-5
E9-1818,,24’ - 0”,1 pc.,459,C5-4
E9-1818,,24’ - 0”,1 pc.,503,C5-4
E9-1818,,24’ - 0”,1 pc.,587,C5-4
E9-1821,,24’ - 0”,1 pc.,324,C5-4
E9-1821,,24’ - 0”,1 pc.,369,C5-4
E9-1821,,24’ - 0”,1 pc.,396,C5-4
E9-1822,,24’ - 0”,1 pc.,357,C5-4
E9-1822,,24’ - 0”,1 pc.,404,C5-4
E9-1822,,24’ - 0”,1 pc.,515,C5-4
E9-1823,,24’ - 0”,1 pc.,87.15,C5-5
,,,,,
Index-126,,,,,
"Effective Date: May 2, 2025",,,,,
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
E9-1823,,24’ - 0”,1 pc.,95.25,C5-5
E9-1823,,24’ - 0”,1 pc.,126,C5-5
E9-1824,,24’ - 0”,1 pc.,243,C5-4
E9-1824,,24’ - 0”,1 pc.,281,C5-4
E9-1824,,24’ - 0”,1 pc.,318,C5-4
E9-1825,,24’ - 0”,1 pc.,338,C5-4
E9-1825,,24’ - 0”,1 pc.,375,C5-4
E9-1825,,24’ - 0”,1 pc.,402,C5-4
E9-1851,,24’ - 0”,1 pc.,120,C5-4
E9-1851,,24’ - 0”,1 pc.,122,C5-4
E9-1851,,24’ - 0”,1 pc.,159,C5-4
E9-1852,,24’ - 0”,1 pc.,246,C5-4
E9-1852,,24’ - 0”,1 pc.,266,C5-4
E9-1852,,24’ - 0”,1 pc.,284,C5-4
E9-1853,,24’ - 0”,1 pc.,260,C5-4
E9-1853,,24’ - 0”,1 pc.,282,C5-4
E9-1853,,24’ - 0”,1 pc.,341,C5-4
E9-1868,,24’ - 0”,1 pc.,213,C5-5
E9-1868,,24’ - 0”,1 pc.,219,C5-5
E9-1868,,24’ - 0”,1 pc.,344,C5-5
E9-1869,,24’ - 0”,1 pc.,219,C5-5
E9-1869,,24’ - 0”,1 pc.,224,C5-5
E9-1869,,24’ - 0”,1 pc.,420,C5-5
E9-1889,,24’ - 0”,1 pc.,248,"C5-6, C7-4"
E9-1889,,24’ - 0”,1 pc.,282,"C5-6, C7-4"
E9-1889,,24’ - 0”,1 pc.,312,"C5-6, C7-4"
E9-1890,,24’ - 0”,1 pc.,251,C5-6
E9-1890,,24’ - 0”,1 pc.,284,C5-6
E9-1890,,24’ - 0”,1 pc.,315,C5-6
E9-1891,,24’ - 0”,1 pc.,311,C5-7
E9-1891,,24’ - 0”,1 pc.,312,C5-7
E9-1891,,24’ - 0”,1 pc.,387,C5-7
E9-1892,,24’ - 0”,1 pc.,311,C5-7
E9-1892,,24’ - 0”,1 pc.,312,C5-7
E9-1892,,24’ - 0”,1 pc.,387,C5-7
E9-1893,,24’ - 0”,1 pc.,384,C5-7
E9-1893,,24’ - 0”,1 pc.,426,C5-7
E9-1893,,24’ - 0”,1 pc.,473,C5-7
E9-2204,,24’ - 0”,1 pc.,167,D2-2
E9-2204,,24’ - 0”,1 pc.,170,D2-2
E9-2204,,24’ - 0”,1 pc.,236,D2-2
E9-2208,,24’ - 0”,1 pc.,183,D2-2
E9-2208,,24’ - 0”,1 pc.,185,D2-2
E9-2208,,24’ - 0”,1 pc.,251,D2-2
E9-2210,,24’ - 0”,1 pc.,300,D2-2
E9-2210,,24’ - 0”,1 pc.,303,D2-2
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
E9-2210,,24’ - 0”,1 pc.,351,D2-2
E9-2264,,24’ - 0”,1 pc.,68.85,D3-3
E9-2268,,24’ - 0”,1 pc.,141,D3-3
E9-2268,,24’ - 0”,1 pc.,153,D3-3
E9-2268,,24’ - 0”,1 pc.,282,D3-3
E9-2270,,24’ - 0”,1 pc.,374,D3-2
E9-2270,,24’ - 0”,1 pc.,420,D3-2
E9-2270,,24’ - 0”,1 pc.,599,D3-2
E9-2271,,24’ - 0”,1 pc.,243,D3-2
E9-2271,,24’ - 0”,1 pc.,278,D3-2
E9-2271,,24’ - 0”,1 pc.,434,D3-2
E9-2284,,24’ - 0”,1 pc.,102,D3-3
E9-2284,,24’ - 0”,1 pc.,110,D3-3
E9-2284,,24’ - 0”,1 pc.,194,D3-3
E9-2285,,24’ - 0”,1 pc.,99.3,D3-3
E9-2285,,24’ - 0”,1 pc.,107,D3-3
E9-2285,,24’ - 0”,1 pc.,171,D3-3
E9-2286,,24’ - 0”,1 pc.,87.15,D3-3
E9-2286,,24’ - 0”,1 pc.,93.15,D3-3
E9-2286,,24’ - 0”,1 pc.,179,D3-3
E9-2289,,24’ - 0”,1 pc.,183,D3-2
E9-2289,,24’ - 0”,1 pc.,197,D3-2
E9-2289,,24’ - 0”,1 pc.,270,D3-2
E9-2293,,24’ - 0”,1 pc.,144,F5-3
E9-2293,,24’ - 0”,1 pc.,162,F5-3
E9-2293,,24’ - 0”,1 pc.,254,F5-3
E9-2301,,24’ - 0”,1 pc.,380,D3-2
E9-2301,,24’ - 0”,1 pc.,426,D3-2
E9-2301,,24’ - 0”,1 pc.,515,D3-2
E9-2302,,24’ - 0”,1 pc.,477,D3-2
E9-2302,,24’ - 0”,1 pc.,530,D3-2
E9-2302,,24’ - 0”,1 pc.,734,D3-2
E9-2303,,24’ - 0”,1 pc.,456,D3-2
E9-2303,,24’ - 0”,1 pc.,509,D3-2
E9-2303,,24’ - 0”,1 pc.,689,D3-2
E9-2304,,24’ - 0”,1 pc.,455,D3-2
E9-2304,,24’ - 0”,1 pc.,507,D3-2
E9-2304,,24’ - 0”,1 pc.,710,D3-2
E9-2305,,24’ - 0”,1 pc.,438,D3-2
E9-2305,,24’ - 0”,1 pc.,489,D3-2
E9-2305,,24’ - 0”,1 pc.,639,D3-2
E9-2306,,24’ - 0”,1 pc.,627,D3-2
E9-2306,,24’ - 0”,1 pc.,692,D3-2
E9-2306,,24’ - 0”,1 pc.,1013,D3-2
E9-2307,,24’ - 0”,1 pc.,588,D3-2
E9-2307,,24’ - 0”,1 pc.,651,D3-2
,,,,,
Index-128,,,,,
"Effective Date: May 2, 2025",,,,,
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
E9-2307,,24’ - 0”,1 pc.,906,D3-2
E9-2308,,24’ - 0”,1 pc.,743,D3-3
E9-2308,,24’ - 0”,1 pc.,815,D3-3
E9-2308,,24’ - 0”,1 pc.,1182,D3-3
E9-2309,,24’ - 0”,1 pc.,408,D3-2
E9-2309,,24’ - 0”,1 pc.,455,D3-2
E9-2309,,24’ - 0”,1 pc.,651,D3-2
E9-2310,,24’ - 0”,1 pc.,578,D3-3
E9-2310,,24’ - 0”,1 pc.,636,D3-3
E9-2310,,24’ - 0”,1 pc.,971,D3-3
E9-2311,,24’ - 0”,1 pc.,693,D3-4
E9-2311,,24’ - 0”,1 pc.,770,D3-4
E9-2311,,24’ - 0”,1 pc.,1148,D3-4
E9-2312,,24’ - 0”,1 pc.,461,D3-4
E9-2312,,24’ - 0”,1 pc.,513,D3-4
E9-2312,,24’ - 0”,1 pc.,738,D3-4
E9-2313,,24’ - 0”,1 pc.,572,D3-4
E9-2313,,24’ - 0”,1 pc.,635,D3-4
E9-2313,,24’ - 0”,1 pc.,896,D3-4
E9-2314,,24’ - 0”,1 pc.,375,D3-4
E9-2314,,24’ - 0”,1 pc.,422,D3-4
E9-2314,,24’ - 0”,1 pc.,567,D3-4
E9-2315,,24’ - 0”,1 pc.,237,D3-3
E9-2315,,24’ - 0”,1 pc.,282,D3-3
E9-2315,,24’ - 0”,1 pc.,399,D3-3
E9-2316,,24’ - 0”,1 pc.,287,D3-3
E9-2316,,24’ - 0”,1 pc.,339,D3-3
E9-2316,,24’ - 0”,1 pc.,350,D3-3
E9-2322,,24’ - 0”,1 pc.,305,D3-3
E9-2322,,24’ - 0”,1 pc.,357,D3-3
E9-2322,,24’ - 0”,1 pc.,455,D3-3
E9-2340,,24’ - 0”,1 pc.,48.6,D3-3
E9-2340,,24’ - 0”,1 pc.,60.75,D3-3
E9-2340,,24’ - 0”,1 pc.,64.8,D3-3
E9-2340,,24’ - 0”,1 pc.,108,D3-3
E9-2341,,24’ - 0”,1 pc.,85.05,D3-2
E9-2342,,24’ - 0”,1 pc.,99.3,D3-2
E9-2343,,24’ - 0”,1 pc.,171,D3-2
E9-2343,,24’ - 0”,1 pc.,200,D3-2
E9-2343,,24’ - 0”,1 pc.,299,D3-2
E9-2344,,22’ - 0”,1 pc.,263,"D3-5, D7-6, D7-10, E2-28, E2-40, E4-5"
E9-2344,,22’ - 0”,1 pc.,287,"D3-5, D7-6, D7-10, E2-28, E2-40, E4-5"
E9-2344,,22’ - 0”,1 pc.,306,"D3-5, D7-6, D7-10, E2-28, E2-40, E4-5"
E9-2345,,24’ - 0”,1 pc.,68.85,D3-3
E9-2345,,24’ - 0”,1 pc.,95.25,D3-3
E9-2345,,24’ - 0”,1 pc.,102,D3-3
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
E9-2345,,24’ - 0”,1 pc.,201,D3-3
E9-2346,,24’ - 0”,1 pc.,165,D3-3
E9-2346,,24’ - 0”,1 pc.,179,D3-3
E9-2346,,24’ - 0”,1 pc.,252,D3-3
E9-2347,,24’ - 0”,1 pc.,167,D3-4
E9-2347,,24’ - 0”,1 pc.,183,D3-4
E9-2347,,24’ - 0”,1 pc.,219,D3-4
E9-2347,,24’ - 0”,1 pc.,303,D3-4
E9-2349,,24’ - 0”,1 pc.,222,D3-4
E9-2349,,24’ - 0”,1 pc.,281,D3-4
E9-2349,,24’ - 0”,1 pc.,390,D3-4
E9-2350,,24’ - 0”,1 pc.,803,D3-4
E9-2350,,24’ - 0”,1 pc.,879,D3-4
E9-2350,,24’ - 0”,1 pc.,1310,D3-4
E9-2351,,24’ - 0”,1 pc.,60.75,D3-4
E9-2351,,24’ - 0”,1 pc.,64.8,D3-4
E9-2351,,24’ - 0”,1 pc.,141,D3-4
E9-2352,,24’ - 0”,1 pc.,402,D3-4
E9-2353,,24’ - 0”,1 pc.,167,D3-4
E9-2353,,24’ - 0”,1 pc.,195,D3-4
E9-2353,,24’ - 0”,1 pc.,287,D3-4
E9-2354,,24’ - 0”,1 pc.,558,D3-4
E9-2354,,24’ - 0”,1 pc.,627,D3-4
E9-2354,,24’ - 0”,1 pc.,866,D3-4
E9-2355,,24’ - 0”,1 pc.,125,D3-4
E9-2355,,24’ - 0”,1 pc.,155,D3-4
E9-2355,,24’ - 0”,1 pc.,246,D3-4
E9-2401,,24’ - 0”,1 pc.,293,D4-2
E9-2401,,24’ - 0”,1 pc.,327,D4-2
E9-2401,,24’ - 0”,1 pc.,333,D4-2
E9-2402,,24’ - 0”,1 pc.,408,D4-2
E9-2402,,24’ - 0”,1 pc.,443,D4-2
E9-2402,,24’ - 0”,1 pc.,491,D4-2
E9-2403,,24’ - 0”,1 pc.,161,D4-2
E9-2403,,24’ - 0”,1 pc.,177,D4-2
E9-2403,,24’ - 0”,1 pc.,207,D4-2
E9-2404,,24’ - 0”,1 pc.,362,D4-2
E9-2404,,24’ - 0”,1 pc.,398,D4-2
E9-2404,,24’ - 0”,1 pc.,462,D4-2
E9-2405,,24’ - 0”,1 pc.,216,D4-2
E9-2405,,24’ - 0”,1 pc.,246,D4-2
E9-2405,,24’ - 0”,1 pc.,294,D4-2
E9-2406,,24’ - 0”,1 pc.,357,D4-2
E9-2406,,24’ - 0”,1 pc.,392,D4-2
E9-2406,,24’ - 0”,1 pc.,456,D4-2
E9-2407,,24’ - 0”,1 pc.,374,D4-2
,,,,,
Index-130,,,,,
"Effective Date: May 2, 2025",,,,,
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
E9-2407,,24’ - 0”,1 pc.,410,D4-2
E9-2407,,24’ - 0”,1 pc.,477,D4-2
E9-2408,,24’ - 0”,1 pc.,149,D4-2
E9-2408,,24’ - 0”,1 pc.,170,D4-2
E9-2408,,24’ - 0”,1 pc.,191,D4-2
E9-2409,,24’ - 0”,1 pc.,248,D4-2
E9-2409,,24’ - 0”,1 pc.,281,D4-2
E9-2409,,24’ - 0”,1 pc.,333,D4-2
E9-2410,,24’ - 0”,1 pc.,260,D4-2
E9-2410,,24’ - 0”,1 pc.,293,D4-2
E9-2410,,24’ - 0”,1 pc.,339,D4-2
E9-2411,,24’ - 0”,1 pc.,428,D4-2
E9-2411,,24’ - 0”,1 pc.,449,D4-2
E9-2411,,24’ - 0”,1 pc.,554,D4-2
E9-2412,,24’ - 0”,1 pc.,453,D4-2
E9-2412,,24’ - 0”,1 pc.,489,D4-2
E9-2412,,24’ - 0”,1 pc.,594,D4-2
E9-2413,,24’ - 0”,1 pc.,416,D4-3
E9-2413,,24’ - 0”,1 pc.,453,D4-3
E9-2413,,24’ - 0”,1 pc.,537,D4-3
E9-2414,,24’ - 0”,1 pc.,374,D4-3
E9-2414,,24’ - 0”,1 pc.,408,D4-3
E9-2414,,24’ - 0”,1 pc.,438,D4-3
E9-2415,,24’ - 0”,1 pc.,299,D4-3
E9-2415,,24’ - 0”,1 pc.,333,D4-3
E9-2415,,24’ - 0”,1 pc.,378,D4-3
E9-2416,,24’ - 0”,1 pc.,95.25,D4-3
E9-2416,,24’ - 0”,1 pc.,97.2,D4-3
E9-2416,,24’ - 0”,1 pc.,119,D4-3
E9-2417,,24’ - 0”,1 pc.,312,D4-3
E9-2417,,24’ - 0”,1 pc.,347,D4-3
E9-2417,,24’ - 0”,1 pc.,455,D4-3
E9-2418,,24’ - 0”,1 pc.,312,D4-3
E9-2418,,24’ - 0”,1 pc.,347,D4-3
E9-2418,,24’ - 0”,1 pc.,455,D4-3
E9-2419,,24’ - 0”,1 pc.,686,D4-3
E9-2419,,24’ - 0”,1 pc.,737,D4-3
E9-2419,,24’ - 0”,1 pc.,878,D4-3
E9-2420,,24’ - 0”,1 pc.,594,D4-3
E9-2420,,24’ - 0”,1 pc.,621,D4-3
E9-2420,,24’ - 0”,1 pc.,740,D4-3
E9-2421,,24’ - 0”,1 pc.,594,D4-3
E9-2421,,24’ - 0”,1 pc.,621,D4-3
E9-2421,,24’ - 0”,1 pc.,740,D4-3
E9-2423,,24’ - 0”,1 pc.,176,D4-4
E9-2423,,24’ - 0”,1 pc.,191,D4-4
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
E9-2423,,24’ - 0”,1 pc.,201,D4-4
E9-2424,,24’ - 0”,1 pc.,113,D4-4
E9-2424,,24’ - 0”,1 pc.,114,D4-4
E9-2424,,24’ - 0”,1 pc.,129,D4-4
E9-2425,,24’ - 0”,1 pc.,125,"C3-14, C3-15, C3-16, D4-4"
E9-2425,,24’ - 0”,1 pc.,144,"C3-14, C3-15, C3-16, D4-4"
E9-2425,,24’ - 0”,1 pc.,149,"C3-14, C3-15, C3-16, D4-4"
E9-2426,,24’ - 0”,1 pc.,91.2,D4-4
E9-2426,,24’ - 0”,1 pc.,93.15,D4-4
E9-2426,,24’ - 0”,1 pc.,110,D4-4
E9-2427,,22’ - 0”,1 pc.,387,D4-4
E9-2427,,22’ - 0”,1 pc.,425,D4-4
E9-2427,,22’ - 0”,1 pc.,474,D4-4
E9-2429,,24’ - 0”,1 pc.,224,C3-15
E9-2429,,24’ - 0”,1 pc.,227,C3-15
E9-2429,,24’ - 0”,1 pc.,248,C3-15
E9-2501,,24’ - 0”,1 pc.,93.15,C3-10
E9-2501,,24’ - 0”,1 pc.,120,C3-10
E9-2501,,24’ - 0”,1 pc.,159,C3-10
E9-2508,,24’ - 0”,1 pc.,104,"C3-10, C3-12"
E9-2508,,24’ - 0”,1 pc.,132,"C3-10, C3-12"
E9-2508,,24’ - 0”,1 pc.,170,"C3-10, C3-12"
E9-2509,,24’ - 0”,1 pc.,210,"C3-10, C3-12"
E9-2509,,24’ - 0”,1 pc.,234,"C3-10, C3-12"
E9-2509,,24’ - 0”,1 pc.,266,"C3-10, C3-12"
E9-2510,,24’ - 0”,1 pc.,384,C3-13
E9-2510,,24’ - 0”,1 pc.,392,C3-13
E9-2510,,24’ - 0”,1 pc.,575,C3-13
E9-2512,,24’ - 0”,1 pc.,150,"C3-10, C3-12"
E9-2512,,24’ - 0”,1 pc.,153,"C3-10, C3-12"
E9-2512,,24’ - 0”,1 pc.,222,"C3-10, C3-12"
E9-2519,,24’ - 0”,1 pc.,85.05,C3-9
E9-2519,,24’ - 0”,1 pc.,89.1,C3-9
E9-2519,,24’ - 0”,1 pc.,132,C3-9
E9-2523,,24’ - 0”,1 pc.,167,C3-11
E9-2523,,24’ - 0”,1 pc.,216,C3-11
E9-2523,,24’ - 0”,1 pc.,242,C3-11
E9-2536,,24’ - 0”,1 pc.,147,C3-16
E9-2536,,24’ - 0”,1 pc.,150,C3-16
E9-2536,,24’ - 0”,1 pc.,263,C3-16
E9-2540,,24’ - 0”,1 pc.,113,"C3-14, C3-15"
E9-2540,,24’ - 0”,1 pc.,114,"C3-14, C3-15"
E9-2540,,24’ - 0”,1 pc.,230,"C3-14, C3-15"
E9-2543,,24’ - 0”,1 pc.,173,C3-14
E9-2543,,24’ - 0”,1 pc.,200,C3-14
E9-2543,,24’ - 0”,1 pc.,248,C3-14
,,,,,
Index-132,,,,,
"Effective Date: May 2, 2025",,,,,
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
E9-2546,,24’ - 0”,1 pc.,161,"C3-14, C3-15, C3-16"
E9-2546,,24’ - 0”,1 pc.,183,"C3-14, C3-15, C3-16"
E9-2546,,24’ - 0”,1 pc.,246,"C3-14, C3-15, C3-16"
E9-2547,,24’ - 0”,1 pc.,414,"C3-10, C3-12"
E9-2547,,24’ - 0”,1 pc.,431,"C3-10, C3-12"
E9-2547,,24’ - 0”,1 pc.,560,"C3-10, C3-12"
E9-2548,,24’ - 0”,1 pc.,260,"C3-10, C3-12"
E9-2548,,24’ - 0”,1 pc.,291,"C3-10, C3-12"
E9-2548,,24’ - 0”,1 pc.,311,"C3-10, C3-12"
E9-2549,,24’ - 0”,1 pc.,240,"C3-10, C3-12"
E9-2549,,24’ - 0”,1 pc.,264,"C3-10, C3-12"
E9-2549,,24’ - 0”,1 pc.,291,"C3-10, C3-12"
E9-2550,,24’ - 0”,1 pc.,141,"C3-13, D2-9, D3-4, D5-5, D5-6, D5-11, D5-12, D6-10"
E9-2550,,24’ - 0”,1 pc.,153,"C3-13, D2-9, D3-4, D5-5, D5-6, D5-11, D5-12, D6-10"
E9-2550,,24’ - 0”,1 pc.,258,"C3-13, D2-9, D3-4, D5-5, D5-6, D5-11, D5-12, D6-10"
E9-2592,,24’ - 0”,1 pc.,665,C3-15
E9-2592,,24’ - 0”,1 pc.,690,C3-15
E9-2592,,24’ - 0”,1 pc.,933,C3-15
E9-2622,,24’ - 0”,1 pc.,114,C4-15. C4-17
E9-2622,,24’ - 0”,1 pc.,131,C4-15. C4-17
E9-2622,,24’ - 0”,1 pc.,161,C4-15. C4-17
E9-2627,,24’ - 0”,1 pc.,233,"C4-15. C4-17, C4-19"
E9-2627,,24’ - 0”,1 pc.,254,"C4-15. C4-17, C4-19"
E9-2627,,24’ - 0”,1 pc.,335,"C4-15. C4-17, C4-19"
E9-2633,,24’ - 0”,1 pc.,357,C4-17
E9-2633,,24’ - 0”,1 pc.,389,C4-17
E9-2633,,24’ - 0”,1 pc.,521,C4-17
E9-2634,,24’ - 0”,1 pc.,432,C4-17
E9-2634,,24’ - 0”,1 pc.,470,C4-17
E9-2634,,24’ - 0”,1 pc.,590,C4-17
E9-2635,,24’ - 0”,1 pc.,362,C4-17
E9-2635,,24’ - 0”,1 pc.,387,C4-17
E9-2635,,24’ - 0”,1 pc.,515,C4-17
E9-2636,,24’ - 0”,1 pc.,330,C4-17
E9-2636,,24’ - 0”,1 pc.,350,C4-17
E9-2636,,24’ - 0”,1 pc.,471,C4-17
E9-2638,,24’ - 0”,1 pc.,233,C4-19
E9-2638,,24’ - 0”,1 pc.,279,C4-19
E9-2638,,24’ - 0”,1 pc.,317,C4-19
E9-2644,,24’ - 0”,1 pc.,185,"C4-16, C4-20"
E9-2644,,24’ - 0”,1 pc.,195,"C4-16, C4-20"
E9-2644,,24’ - 0”,1 pc.,224,"C4-16, C4-20"
E9-2645,,24’ - 0”,1 pc.,437,C4-18
E9-2645,,24’ - 0”,1 pc.,456,C4-18
E9-2645,,24’ - 0”,1 pc.,593,C4-18
E9-2701,,24’ - 0”,1 pc.,384,"D5-2, D5-3"
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
E9-2701,,24’ - 0”,1 pc.,413,"D5-2, D5-3"
E9-2701,,24’ - 0”,1 pc.,461,"D5-2, D5-3"
E9-2702,,24’ - 0”,1 pc.,396,D5-6
E9-2702,,24’ - 0”,1 pc.,425,D5-6
E9-2702,,24’ - 0”,1 pc.,570,D5-6
E9-2703,,24’ - 0”,1 pc.,372,"D5-2, D5-3, D5-5, D5-6"
E9-2703,,24’ - 0”,1 pc.,399,"D5-2, D5-3, D5-5, D5-6"
E9-2703,,24’ - 0”,1 pc.,438,"D5-2, D5-3, D5-5, D5-6"
E9-2705,,24’ - 0”,1 pc.,390,"D5-3, D5-6"
E9-2705,,24’ - 0”,1 pc.,431,"D5-3, D5-6"
E9-2705,,24’ - 0”,1 pc.,507,"D5-3, D5-6"
E9-2706,,24’ - 0”,1 pc.,374,"D5-3, D5-6"
E9-2706,,24’ - 0”,1 pc.,402,"D5-3, D5-6"
E9-2706,,24’ - 0”,1 pc.,477,"D5-3, D5-6"
E9-2707,,24’ - 0”,1 pc.,153,"D5-3, D5-6, D5-9, D5-12"
E9-2707,,24’ - 0”,1 pc.,177,"D5-3, D5-6, D5-9, D5-12"
E9-2707,,24’ - 0”,1 pc.,207,"D5-3, D5-6, D5-9, D5-12"
E9-2708,,24’ - 0”,1 pc.,194,"D5-3, D5-6, D5-9, D5-12"
E9-2708,,24’ - 0”,1 pc.,213,"D5-3, D5-6, D5-9, D5-12"
E9-2708,,24’ - 0”,1 pc.,225,"D5-3, D5-6, D5-9, D5-12"
E9-2709,,24’ - 0”,1 pc.,284,"D5-2, D5-3"
E9-2709,,24’ - 0”,1 pc.,321,"D5-2, D5-3"
E9-2709,,24’ - 0”,1 pc.,374,"D5-2, D5-3"
E9-2710,,24’ - 0”,1 pc.,291,"D5-2, D5-3"
E9-2710,,24’ - 0”,1 pc.,329,"D5-2, D5-3"
E9-2710,,24’ - 0”,1 pc.,380,"D5-2, D5-3"
E9-2712,,24’ - 0”,1 pc.,404,"D5-2, D5-5"
E9-2712,,24’ - 0”,1 pc.,446,"D5-2, D5-5"
E9-2712,,24’ - 0”,1 pc.,534,"D5-2, D5-5"
E9-2713,,24’ - 0”,1 pc.,303,"D5-2, D5-5"
E9-2713,,24’ - 0”,1 pc.,341,"D5-2, D5-5"
E9-2713,,24’ - 0”,1 pc.,365,"D5-2, D5-5"
E9-2714,,24’ - 0”,1 pc.,97.2,"D5-2, D5-5, D5-8, D5-11"
E9-2714,,24’ - 0”,1 pc.,99.3,"D5-2, D5-5, D5-8, D5-11"
E9-2714,,24’ - 0”,1 pc.,137,"D5-2, D5-5, D5-8, D5-11"
E9-2715,,24’ - 0”,1 pc.,420,"D2-8, D5-5, D5-6, D5-11, D5-12"
E9-2715,,24’ - 0”,1 pc.,437,"D2-8, D5-5, D5-6, D5-11, D5-12"
E9-2715,,24’ - 0”,1 pc.,555,"D2-8, D5-5, D5-6, D5-11, D5-12"
E9-2716,,24’ - 0”,1 pc.,161,"D5-5, D5-6, D5-11, D5-12, D6-8"
E9-2716,,24’ - 0”,1 pc.,167,"D5-5, D5-6, D5-11, D5-12, D6-8"
E9-2716,,24’ - 0”,1 pc.,197,"D5-5, D5-6, D5-11, D5-12, D6-8"
E9-2717,,24’ - 0”,1 pc.,363,D5-6
E9-2717,,24’ - 0”,1 pc.,404,D5-6
E9-2717,,24’ - 0”,1 pc.,437,D5-6
E9-2718,,24’ - 0”,1 pc.,365,"D2-9, D5-5, D5-6, D5-11, D5-12"
E9-2718,,24’ - 0”,1 pc.,380,"D2-9, D5-5, D5-6, D5-11, D5-12"
,,,,,
Index-134,,,,,
"Effective Date: May 2, 2025",,,,,
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
E9-2718,,24’ - 0”,1 pc.,456,"D2-9, D5-5, D5-6, D5-11, D5-12"
E9-2719,,24’ - 0”,1 pc.,104,"D5-5, D5-7, D5-11, D5-13"
E9-2719,,24’ - 0”,1 pc.,108,"D5-5, D5-7, D5-11, D5-13"
E9-2719,,24’ - 0”,1 pc.,138,"D5-5, D5-7, D5-11, D5-13"
E9-2720,,24’ - 0”,1 pc.,291,"D5-3, D5-6"
E9-2720,,24’ - 0”,1 pc.,327,"D5-3, D5-6"
E9-2720,,24’ - 0”,1 pc.,362,"D5-3, D5-6"
E9-2722,,24’ - 0”,1 pc.,225,"D5-2, D5-3"
E9-2722,,24’ - 0”,1 pc.,257,"D5-2, D5-3"
E9-2722,,24’ - 0”,1 pc.,344,"D5-2, D5-3"
E9-2730,,24’ - 0”,1 pc.,150,F5-3
E9-2730,,24’ - 0”,1 pc.,155,F5-3
E9-2730,,24’ - 0”,1 pc.,200,F5-3
E9-2731,,24’ - 0”,1 pc.,234,F5-3
E9-2731,,24’ - 0”,1 pc.,254,F5-3
E9-2731,,24’ - 0”,1 pc.,332,F5-3
E9-2732,,24’ - 0”,1 pc.,194,"D7-5, D7-10, F5-3"
E9-2733,,24’ - 0”,1 pc.,323,"D7-5, F5-3"
E9-2740,,24’ - 0”,1 pc.,297,"C4-16, C4-18, C4-20, D7-9, F5-3"
E9-2740,,24’ - 0”,1 pc.,323,"C4-16, C4-18, C4-20, D7-9, F5-3"
E9-2740,,24’ - 0”,1 pc.,444,"C4-16, C4-18, C4-20, D7-9, F5-3"
E9-2741,,24’ - 0”,1 pc.,102,"C4-16, C4-18, C4-20, D7-4, D7-9, F5-3"
E9-2741,,24’ - 0”,1 pc.,110,"C4-16, C4-18, C4-20, D7-4, D7-9, F5-3"
E9-2741,,24’ - 0”,1 pc.,153,"C4-16, C4-18, C4-20, D7-4, D7-9, F5-3"
E9-2742,,24’ - 0”,1 pc.,189,"C4-16, C4-18, C4-20, D7-9, F5-3"
E9-2742,,24’ - 0”,1 pc.,203,"C4-16, C4-18, C4-20, D7-9, F5-3"
E9-2742,,24’ - 0”,1 pc.,248,"C4-16, C4-18, C4-20, D7-9, F5-3"
E9-2743,,24’ - 0”,1 pc.,85.05,"C4-16, C4-18, C4-20, D7-4, D7-9, F5-3"
E9-2743,,24’ - 0”,1 pc.,91.2,"C4-16, C4-18, C4-20, D7-4, D7-9, F5-3"
